ID,WMOID,FullName,Latitude,Longitude,Elevation,Timezone,Address,City,Country,SurfaceType,TopographyType,RuralUrban,Climate,OperationStatus,TimeResolution,ContactName,Institute,Url,CommissionDate,DecommissionDate,StartDate,EndDate,Comment
VIS,,Visby,57.673,18.345,49,UTC+00:00,,Visby,Sweden,,,,,,1,"Anne Forstinger, Lionel Ménard","CSP Services, OIE / SMHI",,,,,,
